_initial_assets,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,contents,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,performance_reward,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,progress_before_trial,progress_after_trial,async_post_trial_required,async_post_trial_requested,async_post_trial_complete,async_post_trial_failed,block_position,block,class,object_type,name
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 391}}}",{},8644,2026-03-16 03:06:29,False,,,CustomTrial,391,391,,True,391,213,835,label_experiment,"{""name"": ""0-18_0-28.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,10682.0,,,8.836,330.0,340.0,10.0,0.640776699029126,0.6601941747572814,False,False,False,False,0,block-a,CustomTrial,Info,0-18_0-28.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 311}}}",{},8645,2026-03-16 03:06:30,False,,,CustomTrial,311,311,,True,311,219,843,label_experiment,"{""name"": ""0-30_0-33.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,10681.0,,,6.781,190.0,200.0,10.0,0.3689320388349514,0.38834951456310673,False,False,False,False,0,block-a,CustomTrial,Info,0-30_0-33.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 515}}}",{},8646,2026-03-16 03:06:31,False,,,CustomTrial,515,515,,True,515,220,841,label_experiment,"{""name"": ""0-0_0-33.mp4""}",True,False,,0.0,,(2) Very Dissimilar,True,10679.0,,,4.028,320.0,330.0,10.0,0.6213592233009707,0.640776699029126,False,False,False,False,0,block-a,CustomTrial,Info,0-0_0-33.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 152}}}",{},8647,2026-03-16 03:06:32,False,,,CustomTrial,152,152,,True,152,216,838,label_experiment,"{""name"": ""0-32_0-35.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,10680.0,,,3.522,280.0,290.0,10.0,0.5436893203883494,0.5631067961165047,False,False,False,False,0,block-a,CustomTrial,Info,0-32_0-35.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 82}}}",{},8648,2026-03-16 03:06:33,False,,,CustomTrial,82,82,,True,82,214,837,label_experiment,"{""name"": ""0-23_0-27.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,10683.0,,,3.794,340.0,350.0,10.0,0.6601941747572814,0.6796116504854367,False,False,False,False,0,block-a,CustomTrial,Info,0-23_0-27.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 7}}}",{},8649,2026-03-16 03:06:33,False,,,CustomTrial,7,7,,True,7,215,834,label_experiment,"{""name"": ""0-2_0-24.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,10684.0,,,5.682,370.0,380.0,10.0,0.7184466019417474,0.7378640776699027,False,False,False,False,0,block-a,CustomTrial,Info,0-2_0-24.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 165}}}",{},8650,2026-03-16 03:06:33,False,,,CustomTrial,165,165,,True,165,217,839,label_experiment,"{""name"": ""0-12_0-35.mp4""}",True,False,,0.0,,(5) Very Similar,True,10698.0,,,18.086,210.0,220.0,10.0,0.40776699029126207,0.4271844660194174,False,False,False,False,0,block-a,CustomTrial,Info,0-12_0-35.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 591}}}",{},8651,2026-03-16 03:06:36,False,,,CustomTrial,591,591,,True,591,220,841,label_experiment,"{""name"": ""0-3_0-16.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,10685.0,,,2.927,330.0,340.0,10.0,0.640776699029126,0.6601941747572814,False,False,False,False,0,block-a,CustomTrial,Info,0-3_0-16.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 208}}}",{},8652,2026-03-16 03:06:36,False,,,CustomTrial,208,208,,True,208,216,838,label_experiment,"{""name"": ""0-1_0-5.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,10687.0,,,5.496,290.0,300.0,10.0,0.5631067961165047,0.58252427184466,False,False,False,False,0,block-a,CustomTrial,Info,0-1_0-5.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 284}}}",{},8653,2026-03-16 03:06:38,False,,,CustomTrial,284,284,,True,284,219,843,label_experiment,"{""name"": ""0-2_0-32.mp4""}",True,False,,0.0,,(2) Very Dissimilar,True,10689.0,,,4.642,200.0,210.0,10.0,0.38834951456310673,0.40776699029126207,False,False,False,False,0,block-a,CustomTrial,Info,0-2_0-32.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 626}}}",{},8654,2026-03-16 03:06:38,False,,,CustomTrial,626,626,,True,626,213,835,label_experiment,"{""name"": ""0-4_0-11.mp4""}",True,False,,0.0,,(5) Very Similar,True,10688.0,,,4.709,340.0,350.0,10.0,0.6601941747572814,0.6796116504854367,False,False,False,False,0,block-a,CustomTrial,Info,0-4_0-11.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 528}}}",{},8655,2026-03-16 03:06:39,False,,,CustomTrial,528,528,,True,528,214,837,label_experiment,"{""name"": ""0-14_0-24.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,10686.0,,,2.757,350.0,360.0,10.0,0.6796116504854367,0.699029126213592,False,False,False,False,0,block-a,CustomTrial,Info,0-14_0-24.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 396}}}",{},8656,2026-03-16 03:06:40,False,,,CustomTrial,396,396,,True,396,215,834,label_experiment,"{""name"": ""0-10_0-30.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,10690.0,,,4.702,380.0,390.0,10.0,0.7378640776699027,0.757281553398058,False,False,False,False,0,block-a,CustomTrial,Info,0-10_0-30.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 327}}}",{},8657,2026-03-16 03:06:41,False,,,CustomTrial,327,327,,True,327,220,841,label_experiment,"{""name"": ""0-15_0-19.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,10691.0,,,5.604,340.0,350.0,10.0,0.6601941747572814,0.6796116504854367,False,False,False,False,0,block-a,CustomTrial,Info,0-15_0-19.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 569}}}",{},8658,2026-03-16 03:06:43,False,,,CustomTrial,569,569,,True,569,214,837,label_experiment,"{""name"": ""0-17_0-25.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,10692.0,,,4.539,360.0,370.0,10.0,0.699029126213592,0.7184466019417474,False,False,False,False,0,block-a,CustomTrial,Info,0-17_0-25.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 219}}}",{},8659,2026-03-16 03:06:43,False,,,CustomTrial,219,219,,True,219,216,838,label_experiment,"{""name"": ""0-18_0-24.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,10695.0,,,5.372,300.0,310.0,10.0,0.58252427184466,0.6019417475728154,False,False,False,False,0,block-a,CustomTrial,Info,0-18_0-24.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 102}}}",{},8660,2026-03-16 03:06:44,False,,,CustomTrial,102,102,,True,102,213,835,label_experiment,"{""name"": ""0-21_0-34.mp4""}",True,False,,0.0,,(5) Very Similar,True,10694.0,,,3.807,350.0,360.0,10.0,0.6796116504854367,0.699029126213592,False,False,False,False,0,block-a,CustomTrial,Info,0-21_0-34.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 441}}}",{},8661,2026-03-16 03:06:45,False,,,CustomTrial,441,441,,True,441,219,843,label_experiment,"{""name"": ""0-5_0-17.mp4""}",True,False,,0.0,,(2) Very Dissimilar,True,10693.0,,,2.835,210.0,220.0,10.0,0.40776699029126207,0.4271844660194174,False,False,False,False,0,block-a,CustomTrial,Info,0-5_0-17.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 195}}}",{},8662,2026-03-16 03:06:46,False,,,CustomTrial,195,195,,True,195,215,834,label_experiment,"{""name"": ""0-6_0-17.mp4""}",True,False,,0.0,,(5) Very Similar,True,10696.0,,,3.455,390.0,400.0,10.0,0.757281553398058,0.7766990291262134,False,False,False,False,0,block-a,CustomTrial,Info,0-6_0-17.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 610}}}",{},8663,2026-03-16 03:06:47,False,,,CustomTrial,610,610,,True,610,220,841,label_experiment,"{""name"": ""0-12_0-15.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,10697.0,,,3.907,350.0,360.0,10.0,0.6796116504854367,0.699029126213592,False,False,False,False,0,block-a,CustomTrial,Info,0-12_0-15.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 444}}}",{},8664,2026-03-16 03:06:49,False,,,CustomTrial,444,444,,True,444,214,837,label_experiment,"{""name"": ""0-5_0-23.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,10699.0,,,3.456,370.0,380.0,10.0,0.7184466019417474,0.7378640776699027,False,False,False,False,0,block-a,CustomTrial,Info,0-5_0-23.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 512}}}",{},8665,2026-03-16 03:06:49,False,,,CustomTrial,512,512,,True,512,219,843,label_experiment,"{""name"": ""0-4_0-33.mp4""}",True,False,,0.0,,(1) Extremely Dissimilar,True,10703.0,,,5.448,220.0,230.0,10.0,0.4271844660194174,0.44660194174757273,False,False,False,False,0,block-a,CustomTrial,Info,0-4_0-33.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 190}}}",{},8666,2026-03-16 03:06:50,False,,,CustomTrial,190,190,,True,190,213,835,label_experiment,"{""name"": ""0-19_0-33.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,10704.0,,,5.882,360.0,370.0,10.0,0.699029126213592,0.7184466019417474,False,False,False,False,0,block-a,CustomTrial,Info,0-19_0-33.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 501}}}",{},8667,2026-03-16 03:06:51,False,,,CustomTrial,501,501,,True,501,216,838,label_experiment,"{""name"": ""0-6_0-25.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,10702.0,,,3.686,310.0,320.0,10.0,0.6019417475728154,0.6213592233009707,False,False,False,False,0,block-a,CustomTrial,Info,0-6_0-25.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 41}}}",{},8668,2026-03-16 03:06:51,False,,,CustomTrial,41,41,,True,41,215,834,label_experiment,"{""name"": ""0-16_0-20.mp4""}",True,False,,0.0,,(5) Very Similar,True,10701.0,,,3.436,400.0,410.0,10.0,0.7766990291262134,0.7961165048543687,False,False,False,False,0,block-a,CustomTrial,Info,0-16_0-20.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 379}}}",{},8669,2026-03-16 03:06:52,False,,,CustomTrial,379,379,,True,379,220,841,label_experiment,"{""name"": ""0-5_0-11.mp4""}",True,False,,0.0,,(5) Very Similar,True,10700.0,,,2.602,360.0,370.0,10.0,0.699029126213592,0.7184466019417474,False,False,False,False,0,block-a,CustomTrial,Info,0-5_0-11.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 631}}}",{},8670,2026-03-16 03:06:54,False,,,CustomTrial,631,631,,True,631,217,839,label_experiment,"{""name"": ""0-23_0-33.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,10718.0,,,18.243,220.0,230.0,10.0,0.4271844660194174,0.44660194174757273,False,False,False,False,0,block-a,CustomTrial,Info,0-23_0-33.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 221}}}",{},8671,2026-03-16 03:06:55,False,,,CustomTrial,221,221,,True,221,214,837,label_experiment,"{""name"": ""0-6_0-13.mp4""}",True,False,,0.0,,(2) Very Dissimilar,True,10708.0,,,4.607,380.0,390.0,10.0,0.7378640776699027,0.757281553398058,False,False,False,False,0,block-a,CustomTrial,Info,0-6_0-13.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 543}}}",{},8672,2026-03-16 03:06:56,False,,,CustomTrial,543,543,,True,543,220,841,label_experiment,"{""name"": ""0-8_0-15.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,10706.0,,,3.18,370.0,380.0,10.0,0.7184466019417474,0.7378640776699027,False,False,False,False,0,block-a,CustomTrial,Info,0-8_0-15.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 113}}}",{},8673,2026-03-16 03:06:57,False,,,CustomTrial,113,113,,True,113,215,834,label_experiment,"{""name"": ""0-24_0-26.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,10707.0,,,3.422,410.0,420.0,10.0,0.7961165048543687,0.815533980582524,False,False,False,False,0,block-a,CustomTrial,Info,0-24_0-26.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 527}}}",{},8674,2026-03-16 03:06:57,False,,,CustomTrial,527,527,,True,527,216,838,label_experiment,"{""name"": ""0-9_0-12.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,10709.0,,,3.471,320.0,330.0,10.0,0.6213592233009707,0.640776699029126,False,False,False,False,0,block-a,CustomTrial,Info,0-9_0-12.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 426}}}",{},8675,2026-03-16 03:06:57,False,,,CustomTrial,426,426,,True,426,219,843,label_experiment,"{""name"": ""0-24_0-31.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,10712.0,,,6.429,230.0,240.0,10.0,0.44660194174757273,0.46601941747572806,False,False,False,False,0,block-a,CustomTrial,Info,0-24_0-31.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 297}}}",{},8676,2026-03-16 03:06:58,False,,,CustomTrial,297,297,,True,297,213,835,label_experiment,"{""name"": ""0-8_0-29.mp4""}",True,False,,0.0,,(2) Very Dissimilar,True,10710.0,,,4.117,370.0,380.0,10.0,0.7184466019417474,0.7378640776699027,False,False,False,False,0,block-a,CustomTrial,Info,0-8_0-29.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 1}}}",{},8677,2026-03-16 03:06:58,False,,,CustomTrial,1,1,,True,1,218,842,label_practice,"{""name"": ""0-34_0-35.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,10720.0,,,13.209,113.5,123.5,10.0,0.22038834951456307,0.2398058252427184,False,False,False,False,0,default-block,CustomTrial,Info,0-34_0-35.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 407}}}",{},8678,2026-03-16 03:07:00,False,,,CustomTrial,407,407,,True,407,220,841,label_experiment,"{""name"": ""0-12_0-24.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,10711.0,,,3.612,380.0,390.0,10.0,0.7378640776699027,0.757281553398058,False,False,False,False,0,block-a,CustomTrial,Info,0-12_0-24.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 547}}}",{},8679,2026-03-16 03:07:01,False,,,CustomTrial,547,547,,True,547,215,834,label_experiment,"{""name"": ""0-3_0-22.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,10714.0,,,4.287,420.0,430.0,10.0,0.815533980582524,0.8349514563106794,False,False,False,False,0,block-a,CustomTrial,Info,0-3_0-22.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 243}}}",{},8680,2026-03-16 03:07:02,False,,,CustomTrial,243,243,,True,243,214,837,label_experiment,"{""name"": ""0-27_0-29.mp4""}",True,False,,0.0,,(5) Very Similar,True,10715.0,,,3.721,390.0,400.0,10.0,0.757281553398058,0.7766990291262134,False,False,False,False,0,block-a,CustomTrial,Info,0-27_0-29.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 630}}}",{},8681,2026-03-16 03:07:03,False,,,CustomTrial,630,630,,True,630,216,838,label_experiment,"{""name"": ""0-9_0-34.mp4""}",True,False,,0.0,,(2) Very Dissimilar,True,10713.0,,,2.679,330.0,340.0,10.0,0.640776699029126,0.6601941747572814,False,False,False,False,0,block-a,CustomTrial,Info,0-9_0-34.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 481}}}",{},8682,2026-03-16 03:07:04,False,,,CustomTrial,481,481,,True,481,213,835,label_experiment,"{""name"": ""0-22_0-31.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,10724.0,,,10.437,380.0,390.0,10.0,0.7378640776699027,0.757281553398058,False,False,False,False,0,block-a,CustomTrial,Info,0-22_0-31.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 417}}}",{},8683,2026-03-16 03:07:05,False,,,CustomTrial,417,417,,True,417,220,841,label_experiment,"{""name"": ""0-0_0-27.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,10716.0,,,3.014,390.0,400.0,10.0,0.757281553398058,0.7766990291262134,False,False,False,False,0,block-a,CustomTrial,Info,0-0_0-27.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 462}}}",{},8684,2026-03-16 03:07:05,False,,,CustomTrial,462,462,,True,462,219,843,label_experiment,"{""name"": ""0-8_0-35.mp4""}",True,False,,0.0,,(2) Very Dissimilar,True,10717.0,,,5.365,240.0,250.0,10.0,0.46601941747572806,0.4854368932038834,False,False,False,False,0,block-a,CustomTrial,Info,0-8_0-35.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 625}}}",{},8685,2026-03-16 03:07:07,False,,,CustomTrial,625,625,,True,625,216,838,label_experiment,"{""name"": ""0-1_0-27.mp4""}",True,False,,0.0,,(2) Very Dissimilar,True,10722.0,,,6.352,340.0,350.0,10.0,0.6601941747572814,0.6796116504854367,False,False,False,False,0,block-a,CustomTrial,Info,0-1_0-27.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 18}}}",{},8686,2026-03-16 03:07:08,False,,,CustomTrial,18,18,,True,18,215,834,label_experiment,"{""name"": ""0-19_0-35.mp4""}",True,False,,0.0,,(5) Very Similar,True,10719.0,,,3.266,430.0,440.0,10.0,0.8349514563106794,0.8543689320388347,False,False,False,False,0,block-a,CustomTrial,Info,0-19_0-35.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 458}}}",{},8687,2026-03-16 03:07:08,False,,,CustomTrial,458,458,,True,458,214,837,label_experiment,"{""name"": ""0-7_0-8.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,10721.0,,,3.177,400.0,410.0,10.0,0.7766990291262134,0.7961165048543687,False,False,False,False,0,block-a,CustomTrial,Info,0-7_0-8.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 442}}}",{},8688,2026-03-16 03:07:10,False,,,CustomTrial,442,442,,True,442,220,841,label_experiment,"{""name"": ""0-5_0-18.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,10723.0,,,4.031,400.0,410.0,10.0,0.7766990291262134,0.7961165048543687,False,False,False,False,0,block-a,CustomTrial,Info,0-5_0-18.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 60}}}",{},8689,2026-03-16 03:07:13,False,,,CustomTrial,60,60,,True,60,219,843,label_experiment,"{""name"": ""0-18_0-23.mp4""}",True,False,,0.0,,(5) Very Similar,True,10736.0,,,12.314,250.0,260.0,10.0,0.4854368932038834,0.5048543689320387,False,False,False,False,0,block-a,CustomTrial,Info,0-18_0-23.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 168}}}",{},8690,2026-03-16 03:07:13,False,,,CustomTrial,168,168,,True,168,217,839,label_experiment,"{""name"": ""0-28_0-32.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,10737.0,,,11.132,230.0,240.0,10.0,0.44660194174757273,0.46601941747572806,False,False,False,False,0,block-a,CustomTrial,Info,0-28_0-32.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 457}}}",{},8691,2026-03-16 03:07:13,False,,,CustomTrial,457,457,,True,457,215,834,label_experiment,"{""name"": ""0-8_0-26.mp4""}",True,False,,0.0,,(5) Very Similar,True,10726.0,,,4.772,440.0,450.0,10.0,0.8543689320388347,0.87378640776699,False,False,False,False,0,block-a,CustomTrial,Info,0-8_0-26.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 423}}}",{},8692,2026-03-16 03:07:14,False,,,CustomTrial,423,423,,True,423,214,837,label_experiment,"{""name"": ""0-0_0-4.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,10729.0,,,5.786,410.0,420.0,10.0,0.7961165048543687,0.815533980582524,False,False,False,False,0,block-a,CustomTrial,Info,0-0_0-4.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 90}}}",{},8693,2026-03-16 03:07:14,False,,,CustomTrial,90,90,,True,90,216,838,label_experiment,"{""name"": ""0-4_0-6.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,10725.0,,,2.898,350.0,360.0,10.0,0.6796116504854367,0.699029126213592,False,False,False,False,0,block-a,CustomTrial,Info,0-4_0-6.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 399}}}",{},8694,2026-03-16 03:07:15,False,,,CustomTrial,399,399,,True,399,220,841,label_experiment,"{""name"": ""0-8_0-9.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,10727.0,,,3.381,410.0,420.0,10.0,0.7961165048543687,0.815533980582524,False,False,False,False,0,block-a,CustomTrial,Info,0-8_0-9.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 600}}}",{},8695,2026-03-16 03:07:16,False,,,CustomTrial,600,600,,True,600,213,835,label_experiment,"{""name"": ""0-13_0-19.mp4""}",True,False,,0.0,,(5) Very Similar,True,10728.0,,,3.641,390.0,400.0,10.0,0.757281553398058,0.7766990291262134,False,False,False,False,0,block-a,CustomTrial,Info,0-13_0-19.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 294}}}",{},8696,2026-03-16 03:07:19,False,,,CustomTrial,294,294,,True,294,216,838,label_experiment,"{""name"": ""0-18_0-29.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,10730.0,,,2.813,360.0,370.0,10.0,0.699029126213592,0.7184466019417474,False,False,False,False,0,block-a,CustomTrial,Info,0-18_0-29.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 319}}}",{},8697,2026-03-16 03:07:20,False,,,CustomTrial,319,319,,True,319,215,834,label_experiment,"{""name"": ""0-0_0-8.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,10731.0,,,3.316,450.0,460.0,10.0,0.87378640776699,0.8932038834951453,False,False,False,False,0,block-a,CustomTrial,Info,0-0_0-8.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 607}}}",{},8698,2026-03-16 03:07:21,False,,,CustomTrial,607,607,,True,607,220,841,label_experiment,"{""name"": ""0-3_0-26.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,10733.0,,,4.214,420.0,430.0,10.0,0.815533980582524,0.8349514563106794,False,False,False,False,0,block-a,CustomTrial,Info,0-3_0-26.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 181}}}",{},8699,2026-03-16 03:07:22,False,,,CustomTrial,181,181,,True,181,213,835,label_experiment,"{""name"": ""0-26_0-27.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,10732.0,,,2.759,400.0,410.0,10.0,0.7766990291262134,0.7961165048543687,False,False,False,False,0,block-a,CustomTrial,Info,0-26_0-27.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 585}}}",{},8700,2026-03-16 03:07:22,False,,,CustomTrial,585,585,,True,585,214,837,label_experiment,"{""name"": ""0-5_0-9.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,10734.0,,,3.797,420.0,430.0,10.0,0.815533980582524,0.8349514563106794,False,False,False,False,0,block-a,CustomTrial,Info,0-5_0-9.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 159}}}",{},8701,2026-03-16 03:07:23,False,,,CustomTrial,159,159,,True,159,216,838,label_experiment,"{""name"": ""0-5_0-12.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,10735.0,,,4.91,370.0,380.0,10.0,0.7184466019417474,0.7378640776699027,False,False,False,False,0,block-a,CustomTrial,Info,0-5_0-12.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 377}}}",{},8702,2026-03-16 03:07:25,False,,,CustomTrial,377,377,,True,377,215,834,label_experiment,"{""name"": ""0-12_0-31.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,10738.0,,,3.305,460.0,470.0,10.0,0.8932038834951453,0.9126213592233007,False,False,False,False,0,block-a,CustomTrial,Info,0-12_0-31.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 583}}}",{},8703,2026-03-16 03:07:26,False,,,CustomTrial,583,583,,True,583,213,835,label_experiment,"{""name"": ""0-7_0-10.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,10740.0,,,4.781,410.0,420.0,10.0,0.7961165048543687,0.815533980582524,False,False,False,False,0,block-a,CustomTrial,Info,0-7_0-10.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 154}}}",{},8704,2026-03-16 03:07:27,False,,,CustomTrial,154,154,,True,154,220,841,label_experiment,"{""name"": ""0-1_0-16.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,10739.0,,,3.58,430.0,440.0,10.0,0.8349514563106794,0.8543689320388347,False,False,False,False,0,block-a,CustomTrial,Info,0-1_0-16.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 418}}}",{},8705,2026-03-16 03:07:28,False,,,CustomTrial,418,418,,True,418,214,837,label_experiment,"{""name"": ""0-25_0-31.mp4""}",True,False,,0.0,,(5) Very Similar,True,10741.0,,,4.18,430.0,440.0,10.0,0.8349514563106794,0.8543689320388347,False,False,False,False,0,block-a,CustomTrial,Info,0-25_0-31.mp4
