vars,creation_time,local_key,trial_id,asset_id,type,class,object_type
{},2026-03-15 18:40:02,prompt,8056,9,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 18:40:08,prompt,8057,536,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 18:40:14,prompt,8058,71,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 18:40:22,prompt,8059,636,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 18:40:34,prompt,8060,509,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:27:25,prompt,8061,6,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:27:29,prompt,8062,1,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:27:31,prompt,8063,5,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:27:35,prompt,8064,3,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:27:36,prompt,8065,4,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:27:41,prompt,8066,2,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:27:42,prompt,8067,6,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:27:44,prompt,8068,4,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:27:47,prompt,8069,1,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:27:52,prompt,8070,2,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:27:53,prompt,8071,5,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:27:56,prompt,8072,3,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:27:57,prompt,8073,52,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:27:57,prompt,8074,6,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:01,prompt,8075,370,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:02,prompt,8076,5,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:03,prompt,8077,586,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:06,prompt,8078,494,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:07,prompt,8079,4,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:09,prompt,8080,603,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:10,prompt,8081,466,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:12,prompt,8082,569,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:13,prompt,8083,1,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:14,prompt,8084,125,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:17,prompt,8085,113,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:17,prompt,8086,2,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:17,prompt,8087,131,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:21,prompt,8088,105,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:24,prompt,8089,231,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:25,prompt,8090,3,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:25,prompt,8091,334,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:26,prompt,8092,328,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:30,prompt,8093,608,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:32,prompt,8094,6,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:33,prompt,8095,182,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:34,prompt,8096,87,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:35,prompt,8097,123,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:35,prompt,8098,1,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:41,prompt,8099,2,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:42,prompt,8100,5,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:44,prompt,8101,507,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:46,prompt,8102,6,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:48,prompt,8103,400,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:48,prompt,8104,3,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:50,prompt,8105,315,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:50,prompt,8106,556,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:52,prompt,8107,279,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:53,prompt,8108,4,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:54,prompt,8109,93,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:56,prompt,8110,4,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:57,prompt,8111,40,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:28:59,prompt,8112,2,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:00,prompt,8113,542,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:01,prompt,8114,1,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:01,prompt,8115,6,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:02,prompt,8116,128,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:03,prompt,8117,468,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:07,prompt,8118,300,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:07,prompt,8119,21,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:09,prompt,8120,5,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:10,prompt,8121,3,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:10,prompt,8122,3,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:10,prompt,8123,2,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:12,prompt,8124,430,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:14,prompt,8125,221,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:14,prompt,8126,132,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:17,prompt,8127,524,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:17,prompt,8128,234,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:18,prompt,8129,1,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:18,prompt,8130,4,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:20,prompt,8131,5,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:20,prompt,8132,109,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:20,prompt,8133,109,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:23,prompt,8134,26,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:24,prompt,8135,178,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:26,prompt,8136,414,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:27,prompt,8137,330,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:28,prompt,8138,6,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:30,prompt,8139,77,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:30,prompt,8140,1,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:32,prompt,8141,636,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:32,prompt,8142,160,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:35,prompt,8143,609,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:35,prompt,8144,110,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:36,prompt,8145,76,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:36,prompt,8146,142,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:38,prompt,8147,405,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:38,prompt,8148,4,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:40,prompt,8149,5,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:40,prompt,8150,279,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:40,prompt,8151,337,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:41,prompt,8152,47,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:42,prompt,8153,573,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:42,prompt,8154,367,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:43,prompt,8155,34,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:44,prompt,8156,6,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:47,prompt,8157,3,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:48,prompt,8158,194,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:48,prompt,8159,299,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:49,prompt,8160,131,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:50,prompt,8161,19,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:51,prompt,8162,472,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:51,prompt,8163,239,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:55,prompt,8164,301,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:55,prompt,8165,2,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:56,prompt,8166,518,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:57,prompt,8167,134,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:58,prompt,8168,339,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:58,prompt,8169,250,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:29:59,prompt,8170,529,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:01,prompt,8171,416,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:02,prompt,8172,44,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:03,prompt,8173,13,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:03,prompt,8174,240,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:04,prompt,8175,286,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:05,prompt,8176,107,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:08,prompt,8177,51,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:08,prompt,8178,550,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:09,prompt,8179,523,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:10,prompt,8180,137,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:13,prompt,8181,537,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:14,prompt,8182,313,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:14,prompt,8183,393,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:15,prompt,8184,450,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:16,prompt,8185,513,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:17,prompt,8186,291,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:18,prompt,8187,412,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:20,prompt,8188,556,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:24,prompt,8189,392,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:25,prompt,8190,608,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:25,prompt,8191,266,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:27,prompt,8192,603,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:29,prompt,8193,201,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:30,prompt,8194,480,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:30,prompt,8195,63,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:31,prompt,8196,435,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:31,prompt,8197,568,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:34,prompt,8198,424,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:35,prompt,8199,486,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:36,prompt,8200,474,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:37,prompt,8201,604,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:40,prompt,8202,222,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:40,prompt,8203,171,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:40,prompt,8204,211,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:43,prompt,8205,85,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:43,prompt,8206,470,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:44,prompt,8207,482,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:46,prompt,8208,581,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:49,prompt,8209,223,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:49,prompt,8210,540,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:50,prompt,8211,253,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:51,prompt,8212,371,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:51,prompt,8213,358,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:51,prompt,8214,265,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:53,prompt,8215,252,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:53,prompt,8216,124,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:54,prompt,8217,197,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:54,prompt,8218,54,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:55,prompt,8219,75,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:30:57,prompt,8220,46,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:00,prompt,8221,589,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:01,prompt,8222,439,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:02,prompt,8223,300,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:03,prompt,8224,349,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:04,prompt,8225,492,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:04,prompt,8226,431,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:05,prompt,8227,228,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:06,prompt,8228,100,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:06,prompt,8229,189,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:09,prompt,8230,83,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:10,prompt,8231,70,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:12,prompt,8232,229,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:13,prompt,8233,422,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:14,prompt,8234,40,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:14,prompt,8235,606,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:15,prompt,8236,526,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:16,prompt,8237,277,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:18,prompt,8238,23,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:18,prompt,8239,106,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:19,prompt,8240,153,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:19,prompt,8241,55,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:21,prompt,8242,200,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:24,prompt,8243,186,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:25,prompt,8244,293,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:26,prompt,8245,525,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:28,prompt,8246,289,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:28,prompt,8247,295,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:30,prompt,8248,290,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:30,prompt,8249,582,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:34,prompt,8250,590,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:34,prompt,8251,287,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:34,prompt,8252,84,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:35,prompt,8253,541,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:38,prompt,8254,108,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:38,prompt,8255,188,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:39,prompt,8256,232,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:40,prompt,8257,235,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:41,prompt,8258,394,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:42,prompt,8259,1,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:43,prompt,8260,533,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:44,prompt,8261,419,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:45,prompt,8262,514,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:45,prompt,8263,237,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:46,prompt,8264,273,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:50,prompt,8265,448,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:51,prompt,8266,156,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:51,prompt,8267,257,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:51,prompt,8268,397,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:51,prompt,8269,138,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:55,prompt,8270,87,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:56,prompt,8271,577,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:57,prompt,8272,14,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:58,prompt,8273,53,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:31:59,prompt,8274,111,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:32:02,prompt,8275,632,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:32:04,prompt,8276,459,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:32:05,prompt,8277,66,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:32:05,prompt,8278,298,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:32:05,prompt,8279,184,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:32:07,prompt,8280,562,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:32:09,prompt,8281,263,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:32:13,prompt,8282,395,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:32:14,prompt,8283,498,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:32:16,prompt,8284,504,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:32:16,prompt,8285,331,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:32:20,prompt,8286,605,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:32:20,prompt,8287,420,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:32:20,prompt,8288,281,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:32:26,prompt,8289,225,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:32:27,prompt,8290,551,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:32:28,prompt,8291,544,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:32:35,prompt,8292,534,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:32:36,prompt,8293,436,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:32:38,prompt,8294,400,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:32:40,prompt,8295,121,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:32:41,prompt,8296,539,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:32:44,prompt,8297,336,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:32:45,prompt,8298,623,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:32:45,prompt,8299,601,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:32:47,prompt,8300,411,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:32:50,prompt,8301,484,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:32:51,prompt,8302,2,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:32:53,prompt,8303,338,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:32:53,prompt,8304,307,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:32:55,prompt,8305,93,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:32:56,prompt,8306,364,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:32:58,prompt,8307,274,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:32:59,prompt,8308,203,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:01,prompt,8309,118,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:03,prompt,8310,621,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:03,prompt,8311,101,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:03,prompt,8312,27,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:07,prompt,8313,381,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:09,prompt,8314,128,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:10,prompt,8315,30,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:11,prompt,8316,598,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:13,prompt,8317,467,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:15,prompt,8318,205,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:16,prompt,8319,360,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:18,prompt,8320,321,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:20,prompt,8321,89,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:21,prompt,8322,144,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:24,prompt,8323,65,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:26,prompt,8324,493,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:27,prompt,8325,59,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:28,prompt,8326,425,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:30,prompt,8327,438,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:31,prompt,8328,148,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:32,prompt,8329,4,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:36,prompt,8330,552,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:37,prompt,8331,511,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:38,prompt,8332,276,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:39,prompt,8333,5,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:39,prompt,8334,267,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:42,prompt,8335,112,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:44,prompt,8336,3,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:46,prompt,8337,80,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:47,prompt,8338,161,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:48,prompt,8339,145,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:50,prompt,8340,6,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:56,prompt,8341,463,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:56,prompt,8342,2,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:33:58,prompt,8343,151,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:34:02,prompt,8344,1,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:34:05,prompt,8345,249,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:34:06,prompt,8346,489,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:34:11,prompt,8347,31,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:34:17,prompt,8348,292,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:34:18,prompt,8349,56,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:34:25,prompt,8350,288,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:34:26,prompt,8351,230,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:34:30,prompt,8352,278,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:34:34,prompt,8353,234,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:34:35,prompt,8354,334,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:34:35,prompt,8355,380,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:34:42,prompt,8356,466,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:34:42,prompt,8357,255,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:34:43,prompt,8358,9,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:34:44,prompt,8359,374,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:34:47,prompt,8360,548,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:34:51,prompt,8361,475,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:34:51,prompt,8362,318,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:34:52,prompt,8363,565,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:34:57,prompt,8364,386,AssetTrial,AssetTrial,AssetTrial
{},2026-03-15 20:34:59,prompt,8365,49,AssetTrial,AssetTrial,AssetTrial
