vars,id,creation_time,failed,failed_reason,time_of_death,type,fingerprint_hash,recruiter_id,worker_id,assignment_id,unique_id,hit_id,mode,end_time,base_pay,bonus,entry_information,status,elt_id,elt_id_max,time_credit,estimated_max_time_credit,progress,time_credit_fixes,progress_fixes,page_uuid,page_count,aborted,complete,answer,answer_accumulators,sequences,branch_log,for_loops,failure_tags,base_payment,performance_reward,unpaid_bonus,total_wait_page_time,client_ip_address,answer_is_fresh,browser_platform,module_state_id,current_trial_id,trial_status,awaited_async_code_block_process_id,class,object_type,aborted_modules,started_modules,finished_modules,module_id,mit_consent,sex,languages_in_order_of_proficiency,liked_experiment,find_experiment_difficult,encountered_technical_problems
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-10T18:21:42.543996"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T18:20:48.347454"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T18:21:18.431820""}",11,2026-03-10 18:20:25,False,,,Participant,dfbf52b3dd73d4c348d8c034f3e5246e,prolific,5f276d8f38b9f857f5cebf21,69b060da75561f62f5884cb3,5f276d8f38b9f857f5cebf21:69b060da75561f62f5884cb3,69af6eadc1dcf8f1a404ad6d,live,2026-03-10 18:22:10,,,"{""recruiter"": ""prolific""}",returned,"[264, 1]","[348, 2]",180.0,515.0,0.3495145631067961,[],"[0.9514563106796117, 0.3689320388349514]",2274b391-abe1-f047-7e2b-97d72d5fbe10,16,False,False,(3) Somewhat Dissimilar,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},"[""premature_exit"", ""assignment_returned""]",2.5,0.0,0.0,0.0,172.56.14.37,True,Chrome 146.0.0.0 on Windows 10 64-bit,43.0,432.0,available,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment""]","[""mit_consent"", ""label_practice""]",label_experiment,True,,,,,
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-10T18:33:03.497162"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T18:28:53.524409"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T18:29:26.909886"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""yes"", ""find_experiment_difficult"": ""no"", ""encountered_technical_problems"": ""no""}",12,2026-03-10 18:28:32,False,,,Participant,184cf2f7fddeff7ed226f3e070115fec,prolific,67c0b00f366cea0441141661,69b062b824bb09475c570c32,67c0b00f366cea0441141661:69b062b824bb09475c570c32,69af6eadc1dcf8f1a404ad6d,live,2026-03-10 18:33:30,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",779a607f-d3f1-a5f9-db20-538f4e663597,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,71.58.169.227,True,Chrome 145.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,English,yes,no,no
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-10T19:17:29.984440"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T19:14:49.673344"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T19:15:18.180748"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""Yep!"", ""find_experiment_difficult"": ""not at all"", ""encountered_technical_problems"": ""No problems!""}",13,2026-03-10 19:12:36,False,,,Participant,785bc470b4b79683ec4fba2696724812,prolific,670d26896cf59f0439013716,69b06d114d5ae09d092759c2,670d26896cf59f0439013716:69b06d114d5ae09d092759c2,69af6eadc1dcf8f1a404ad6d,live,2026-03-10 19:17:59,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",a2c545d5-f939-a8ce-16a3-800514f3ff70,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,99.31.77.141,True,Chrome 145.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,English,Yep!,not at all,No problems!
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-10T19:18:19.573544"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T19:13:07.158387"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T19:13:34.669289"", ""sex"": ""female"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""Yes, it was pretty interesting"", ""find_experiment_difficult"": ""Only when it was harder to tell if they were similar "", ""encountered_technical_problems"": ""No technical issues""}",14,2026-03-10 19:12:52,False,,,Participant,4c4a31901850b28ba994c373e7eabdc3,prolific,675aaec58dfc729c338a52eb,69b06d269b15ad337382d5b7,675aaec58dfc729c338a52eb:69b06d269b15ad337382d5b7,69af6eadc1dcf8f1a404ad6d,live,2026-03-10 19:19:06,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",1579e272-35c8-d27e-30ba-68aa4ed6881e,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,173.81.28.170,True,Chrome 145.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,female,English,"Yes, it was pretty interesting",Only when it was harder to tell if they were similar ,No technical issues
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-10T20:35:31.499123"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T20:29:37.445368"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T20:30:20.909799"", ""sex"": ""female"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""Yes"", ""find_experiment_difficult"": ""No"", ""encountered_technical_problems"": ""No""}",15,2026-03-10 20:28:26,False,,,Participant,67df31ac789ac8e7896935e2def7cb55,prolific,5eaf1a2c649fd108284c2b5f,69b07ed7cbbb2ef2edff3bca,5eaf1a2c649fd108284c2b5f:69b07ed7cbbb2ef2edff3bca,69af6eadc1dcf8f1a404ad6d,live,2026-03-10 20:37:18,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",f80a8c15-fa51-b53a-7dd1-dbce38a0846c,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,72.224.205.31,True,Chrome 145.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,female,English,Yes,No,No
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-10T20:33:21.080935"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T20:29:07.084031"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T20:29:51.276453"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""Yes"", ""find_experiment_difficult"": ""No"", ""encountered_technical_problems"": ""No""}",16,2026-03-10 20:28:27,False,,,Participant,1d1fb93f32e73282b41966b20d4ad589,prolific,66da38dc1d5b9365584508ca,69b07edc5a84fcac06e25f07,66da38dc1d5b9365584508ca:69b07edc5a84fcac06e25f07,69af6eadc1dcf8f1a404ad6d,live,2026-03-10 20:34:01,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",7a6fbb01-6d21-4d8b-1f6d-f64d951f84fd,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,172.56.225.16,True,Chrome 145.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,English,Yes,No,No
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-10T20:33:55.735610"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T20:29:05.305035"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T20:29:48.326571"", ""sex"": ""female"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""Yes!! This was fun! Thank you for including me!"", ""find_experiment_difficult"": ""Not really... I thought it was pretty straight-forward."", ""encountered_technical_problems"": ""Not at all ^_^""}",17,2026-03-10 20:28:41,False,,,Participant,365eea3102b75f4cc177ec545749c1e4,prolific,5d23460ad4c57900192b129c,69b07ee46d2f8bf1f5b3eb71,5d23460ad4c57900192b129c:69b07ee46d2f8bf1f5b3eb71,69af6eadc1dcf8f1a404ad6d,live,2026-03-10 20:34:47,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",36dd152c-efb6-e3d0-fa9f-9665f171d7a1,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,47.26.27.99,True,Chrome 93.0.4577.107 on Chrome OS 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,female,English,Yes!! This was fun! Thank you for including me!,Not really... I thought it was pretty straight-forward.,Not at all ^_^
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-10T20:34:52.682743"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T20:29:26.051803"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T20:30:24.340922"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""english"", ""liked_experiment"": ""yup"", ""find_experiment_difficult"": ""nope"", ""encountered_technical_problems"": ""nope""}",18,2026-03-10 20:28:42,False,,,Participant,5611a90dec5324bbfc9404bd66ba0462,prolific,62cb2fda77bec729c86fbbba,69b07edb5198563f504c9554,62cb2fda77bec729c86fbbba:69b07edb5198563f504c9554,69af6eadc1dcf8f1a404ad6d,live,2026-03-10 20:35:23,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",8d8ef7c4-9e02-20a6-149e-0c2e6af6487f,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,174.233.76.183,True,Chrome 145.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,english,yup,nope,nope
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-10T20:32:23.992071"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T20:29:12.567035"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T20:29:48.933645"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""yes it was enjoyable"", ""find_experiment_difficult"": ""No, it was easy to follow"", ""encountered_technical_problems"": ""no""}",19,2026-03-10 20:28:45,False,,,Participant,086dc35b614ce5a920ceee4782e158d1,prolific,5c1c906215a94b00018d4dd3,69b07eeb538825aaabf4efc5,5c1c906215a94b00018d4dd3:69b07eeb538825aaabf4efc5,69af6eadc1dcf8f1a404ad6d,live,2026-03-10 20:32:54,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",aaf1457d-884c-e521-789d-2104666b112f,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,104.180.135.193,True,Chrome 145.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,English,yes it was enjoyable,"No, it was easy to follow",no
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-10T20:33:27.456242"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T20:29:36.953250"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T20:30:12.287588"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""yes"", ""find_experiment_difficult"": ""no"", ""encountered_technical_problems"": ""no""}",20,2026-03-10 20:29:11,False,,,Participant,6d58bcf04d6a258149562a4522317d6c,prolific,59528796a186be000114dc32,69b07f078195270eca03bb45,59528796a186be000114dc32:69b07f078195270eca03bb45,69af6eadc1dcf8f1a404ad6d,live,2026-03-10 20:33:53,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",0d887aa2-58f6-84cf-ba8c-b32a7a14d0dc,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,206.55.212.234,True,Chrome 144.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,English,yes,no,no
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-10T20:35:52.605214"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T20:30:14.415386"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T20:31:26.350271"", ""sex"": ""female"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""yes"", ""find_experiment_difficult"": ""no"", ""encountered_technical_problems"": ""no""}",21,2026-03-10 20:29:13,False,,,Participant,88e9f3e939a00108e7a4a3351b068dcc,prolific,69a909cc62a01823bc535039,69b07ef1e1c31b29726c0df6,69a909cc62a01823bc535039:69b07ef1e1c31b29726c0df6,69af6eadc1dcf8f1a404ad6d,live,2026-03-10 20:36:41,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",bc076a60-400b-b99a-e5c1-cd426598f709,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,157.254.181.191,True,Chrome 142.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,female,English,yes,no,no
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-10T20:39:03.655038"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T20:32:49.923718"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T20:33:56.066517"", ""sex"": ""female"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""Yes"", ""find_experiment_difficult"": ""Kind of, my brain was confused between what I was identifying in regards to the speed and movement similarities."", ""encountered_technical_problems"": ""No.""}",22,2026-03-10 20:31:04,False,,,Participant,7cd30cf916dc73caaf81f55291f9adf0,prolific,69a26ab5e07833c5819a3d09,69b07ed1ca0b7aece6e8d4d6,69a26ab5e07833c5819a3d09:69b07ed1ca0b7aece6e8d4d6,69af6eadc1dcf8f1a404ad6d,live,2026-03-10 20:41:15,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",105c6e4d-bb8c-142c-ac9f-1b8c93cd8c02,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,172.56.11.87,True,Chrome 145.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,female,English,Yes,"Kind of, my brain was confused between what I was identifying in regards to the speed and movement similarities.",No.
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-10T23:24:03.599894"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T23:20:06.952808"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T23:20:57.370141"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""Yes"", ""find_experiment_difficult"": ""No"", ""encountered_technical_problems"": ""No""}",23,2026-03-10 20:40:12,False,,,Participant,1e794ea2dbe1a99c67790da8eea7ac10,prolific,62ab399e15b98baaf3099d60,69b07ece7ee775cc935ae8fc,62ab399e15b98baaf3099d60:69b07ece7ee775cc935ae8fc,69af6eadc1dcf8f1a404ad6d,live,2026-03-10 23:24:57,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",44ccbac8-a590-88e2-fde9-b722b395172b,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,47.13.218.188,True,Chrome 145.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,English,Yes,No,No
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-10T21:04:55.540831"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T21:02:48.759245"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T21:03:11.323275"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""Yes"", ""find_experiment_difficult"": ""No"", ""encountered_technical_problems"": ""No""}",24,2026-03-10 21:02:29,False,,,Participant,22515bd9e9fbbea35c46418e901ede4b,prolific,6944565ececff7a71b83d5f3,69b07ed67a3ed89306f78c81,6944565ececff7a71b83d5f3:69b07ed67a3ed89306f78c81,69af6eadc1dcf8f1a404ad6d,live,2026-03-10 21:05:13,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",7f0b706f-942a-13c8-ed0e-0b9abcaa2580,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,174.83.13.15,True,Chrome 145.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,English,Yes,No,No
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-10T22:02:16.355605"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T21:59:51.393130"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T22:00:22.141337"", ""sex"": ""female"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""It was fine."", ""find_experiment_difficult"": ""No."", ""encountered_technical_problems"": ""No.""}",25,2026-03-10 21:59:33,False,,,Participant,f19064ea0b0b8605602e2fd8925c5701,prolific,5d76bf508da7af001b5fa26c,69b0943b5ff41519d6c4fc1d,5d76bf508da7af001b5fa26c:69b0943b5ff41519d6c4fc1d,69af6eadc1dcf8f1a404ad6d,live,2026-03-10 22:02:46,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",b43188ba-b64d-aaaa-c0b3-4242ee6d7904,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,67.197.126.66,True,Chrome 145.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,female,English,It was fine.,No.,No.
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-10T22:05:55.518999"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T22:00:36.613114"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T22:01:37.541787"", ""sex"": ""female"", ""languages_in_order_of_proficiency"": ""english"", ""liked_experiment"": ""no"", ""find_experiment_difficult"": ""no"", ""encountered_technical_problems"": ""no""}",26,2026-03-10 21:59:37,False,,,Participant,1455f3066a0a44a307cb5bafc11cdd0e,prolific,6706bc0d8c98b64939838b2e,69b09437e920d4edd9f08923,6706bc0d8c98b64939838b2e:69b09437e920d4edd9f08923,69af6eadc1dcf8f1a404ad6d,live,2026-03-10 22:06:31,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",fba7e325-a15a-f53c-4e06-976aed49eeed,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,172.56.82.19,True,Chrome 144.0.0.0 on Chrome OS 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,female,english,no,no,no
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-10T22:04:53.281776"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T22:00:06.633220"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T22:00:48.244231"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""Yes, it was unique and fun."", ""find_experiment_difficult"": ""no not at all"", ""encountered_technical_problems"": ""N/A""}",27,2026-03-10 21:59:37,False,,,Participant,5f84205d761c57777f5f95537a076c23,prolific,5e3a8aeedc1d57292aea3f22,69b0943b05c03ef584ff3bd0,5e3a8aeedc1d57292aea3f22:69b0943b05c03ef584ff3bd0,69af6eadc1dcf8f1a404ad6d,live,2026-03-10 22:05:37,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",29b3ae0c-e03b-3c8e-fcbf-ca549dc57124,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,173.26.68.132,True,Chrome 145.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,English,"Yes, it was unique and fun.",no not at all,N/A
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-10T22:04:07.779648"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T22:00:16.858941"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T22:00:57.596944"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""english"", ""liked_experiment"": ""yes"", ""find_experiment_difficult"": ""no"", ""encountered_technical_problems"": ""no""}",28,2026-03-10 21:59:43,False,,,Participant,a2accbe34fcb62e47b0f9d19b4fe158a,prolific,698befe13322c6b9e901eecb,69b0943fbbc27af2d664f7ca,698befe13322c6b9e901eecb:69b0943fbbc27af2d664f7ca,69af6eadc1dcf8f1a404ad6d,live,2026-03-10 22:04:40,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",3d352269-c20d-bda3-035a-a1bd93044065,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,168.235.147.118,True,Chrome 134.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,english,yes,no,no
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-10T22:13:03.986130"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T22:00:06.666926"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-10T22:01:35.031318"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""Yes"", ""find_experiment_difficult"": ""No"", ""encountered_technical_problems"": ""No""}",29,2026-03-10 21:59:44,False,,,Participant,ec88d1192234043108b7a79031ac13f0,prolific,5d8a29c082fec30001d9c24a,69b094379f910f168d00e666,5d8a29c082fec30001d9c24a:69b094379f910f168d00e666,69af6eadc1dcf8f1a404ad6d,live,2026-03-10 22:13:28,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",7c63a522-0005-59a8-91c4-32fa0f5657db,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,160.3.217.245,True,Chrome 145.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,English,Yes,No,No
